Unnamed: 0,index,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,shape,method,ZOI_drug,ZOI_NP,fold_increase_in_antibacterial_activity (%),MDR_check,NP_Synthesis_Chem,Tax_id,genus,species,gram,"min_Incub_period, h","growth_temp, C",isolated_from,MolWt,MolLogP,fr_lactam,fr_lactone,NumAliphaticRings,NumAromaticHeterocycles,d_to_Micrococcus luteus,d_to_Staphylococcus aureus,d_to_Candida albicans
25,629,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,spherical,MBC,64.0,,,0,0,['229037'],Proteus,Proteus sp.,n,24.0,37,soil,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
26,630,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,spherical,MBC,128.0,,,0,0,['576'],Klebsiella,Klebsiella sp.,n,24.0,37,respiratory tract,480.5720000000003,-1.2798999999999958,1.0,0.0,3.0,1.0,14,14,18
27,631,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,spherical,MBC,128.0,,,0,0,['229037'],Proteus,Proteus sp.,n,24.0,37,soil,480.5720000000003,-1.2798999999999958,1.0,0.0,3.0,1.0,14,14,18
28,632,Acinetobacter baumannii,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,spherical,MBC,128.0,,,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
29,633,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,spherical,MBC,128.0,,,0,0,['576'],Klebsiella,Klebsiella sp.,n,24.0,37,respiratory tract,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
30,634,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,spherical,MBC,128.0,,,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
31,635,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,480.5720000000003,-1.2798999999999958,1.0,0.0,3.0,1.0,14,14,18
32,636,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,546.5870000000002,-1.2991999999999946,1.0,0.0,2.0,2.0,14,14,18
33,637,Acinetobacter baumannii,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
34,638,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
35,639,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['576'],Klebsiella,Klebsiella sp.,n,24.0,37,respiratory tract,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
36,640,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['229037'],Proteus,Proteus sp.,n,24.0,37,soil,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
37,641,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,spherical,MBC,1000.0,,,1,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,554.592,-1.198999999999999,1.0,0.0,2.0,2.0,14,14,18
38,642,Acinetobacter baumannii,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MBC,,16.0,,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,,,,,,,14,14,18
39,643,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MBC,,64.0,,0,0,['229037'],Proteus,Proteus sp.,n,24.0,37,soil,,,,,,,14,14,18
40,644,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MBC,,128.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
41,645,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MBC,,128.0,,0,0,['576'],Klebsiella,Klebsiella sp.,n,24.0,37,respiratory tract,,,,,,,14,14,18
42,646,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MBC,,128.0,,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,,,,,,,14,14,18
63,647,Acinetobacter baumannii,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MIC,,8.0,,0,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,,,,,,,14,14,18
64,648,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MIC,,32.0,,0,0,['229037'],Proteus,Proteus sp.,n,24.0,37,soil,,,,,,,14,14,18
65,649,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MIC,,64.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
66,650,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MIC,,64.0,,0,0,['576'],Klebsiella,Klebsiella sp.,n,24.0,37,respiratory tract,,,,,,,14,14,18
67,651,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,1.0,9.0,spherical,MIC,,64.0,,0,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,,,,,,,14,14,18
88,652,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,20.0,10.0,10.0,triangular,disc_diffusion,,10.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
89,653,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,triangular,MBC,,0.31,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
90,654,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,triangular,MBC,,2.5,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
91,655,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,triangular,MIC,,0.09,,1,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
92,656,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,10.0,triangular,MIC,,0.47,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
93,657,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,102.0,2.26,10.34,spherical,disc_diffusion,,11.0,,0,1,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,,,,,,,12,6,18
94,658,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,13.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
95,659,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,13.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
96,660,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,14.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
97,661,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,15.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
98,662,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,104.0,2.26,10.34,spherical,disc_diffusion,,16.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
99,663,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,16.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
100,664,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100.0,2.26,10.34,spherical,disc_diffusion,,16.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
101,665,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,60.0,,0,1,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,,,,,,,12,6,18
102,666,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,60.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
103,667,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,160.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
104,668,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,160.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
105,669,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,160.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
106,670,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,160.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
107,671,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,180.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
108,672,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MBC,,220.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
109,673,Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,40.0,,0,1,['1423'],Bacillus,Bacillus subtilis group,p,0.16,30,soil,,,,,,,12,6,18
110,674,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,40.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
111,675,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,120.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
112,676,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,120.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
113,677,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,120.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
114,678,Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,120.0,,0,1,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
115,679,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,140.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
116,680,Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,2.26,10.34,spherical,MIC,,180.0,,0,1,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
147,681,Candida albicans,green_synthesis using Ulva fasciata ,,,,170.0,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
148,682,Candida albicans,green_synthesis using Ulva fasciata ,,,,85.0,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
149,683,Candida albicans,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
150,684,Candida albicans,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
151,685,Candida albicans,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
152,686,Candida albicans,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
153,687,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
154,688,Candida albicans,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
155,689,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
156,690,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
157,691,Candida albicans,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
158,692,Escherichia coli,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
159,693,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
160,694,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,0.66,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
161,695,Candida albicans,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,spherical,disc_diffusion,,0.0,,1,0,['5476'],Candida,Candida albicans,p,48.0,37,mouth,,,,,,,18,18,0
162,696,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,spherical,disc_diffusion,,11.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
163,697,Escherichia coli,green_synthesis using Ulva fasciata ,,,,1.33,14.45,15.55,spherical,disc_diffusion,,11.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
164,698,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,spherical,disc_diffusion,,11.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
165,699,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,spherical,disc_diffusion,,12.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
166,700,Escherichia coli,green_synthesis using Ulva fasciata ,,,,2.65,14.45,15.55,spherical,disc_diffusion,,13.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
167,701,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,spherical,disc_diffusion,,13.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
168,702,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,spherical,disc_diffusion,,14.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
169,703,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,spherical,disc_diffusion,,14.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
170,704,Escherichia coli,green_synthesis using Ulva fasciata ,,,,0.31,14.45,15.55,spherical,disc_diffusion,,14.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
171,705,Escherichia coli,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,spherical,disc_diffusion,,15.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
172,706,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,spherical,disc_diffusion,,15.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
173,707,Escherichia coli,green_synthesis using Ulva fasciata ,,,,10.625,14.45,15.55,spherical,disc_diffusion,,15.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
174,708,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,spherical,disc_diffusion,,16.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
175,709,Escherichia coli,green_synthesis using Ulva fasciata ,,,,21.25,14.45,15.55,spherical,disc_diffusion,,16.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
176,710,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,85.0,14.45,15.55,spherical,disc_diffusion,,18.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
177,711,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,42.5,14.45,15.55,spherical,disc_diffusion,,19.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
178,712,Salmonella enterica,green_synthesis using Ulva fasciata ,,,,170.0,14.45,15.55,spherical,disc_diffusion,,20.0,,0,0,['28901'],Salmonella,Salmonella enterica,n,12.0,37,food,,,,,,,14,14,18
179,713,Escherichia coli,green_synthesis using Ulva fasciata ,,,,85.0,14.45,15.55,spherical,disc_diffusion,,20.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
180,714,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,85.0,14.45,15.55,spherical,disc_diffusion,,22.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
181,715,Escherichia coli,green_synthesis using Ulva fasciata ,,,,170.0,14.45,15.55,spherical,disc_diffusion,,26.0,,0,0,['562'],Escherichia,Escherichia coli,n,48.0,37,urine,,,,,,,14,14,18
182,716,Staphylococcus aureus,green_synthesis using Ulva fasciata ,,,,170.0,14.45,15.55,spherical,disc_diffusion,,27.0,,0,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
491,717,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
492,718,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
493,719,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
494,720,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
495,721,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,,,,,,,14,14,18
496,722,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
497,723,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,,,,,,,14,14,18
498,724,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['618'],Serratia,Serratia odorifera,n,,30,soil,,,,,,,14,14,18
499,725,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
500,726,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,,,,,,,14,14,18
501,727,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,,,,,,,14,14,18
502,728,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
503,729,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,,,,,,,14,14,18
504,730,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,,,,,,,14,14,18
505,731,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,,,,,,,14,14,18
506,732,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['618'],Serratia,Serratia odorifera,n,,30,soil,,,,,,,14,14,18
507,733,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['1280'],Staphylococcus,Staphylococcus aureus,p,24.0,37,skin,,,,,,,12,0,18
508,734,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['670'],Vibrio,Vibrio harveyi group,n,8.0,30,water,,,,,,,14,14,18
509,735,Acinetobacter baumannii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['470'],Acinetobacter,Acinetobacter calcoaceticus/baumannii complex,n,24.0,37,urine,,,,,,,14,14,18
510,736,Enterobacter cloacae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['550'],Enterobacter,Enterobacter cloacae complex,n,12.0,30,water,,,,,,,14,14,18
511,737,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['727'],Haemophilus,Haemophilus influenzae,n,24.0,37,respiratory tract,,,,,,,14,14,18
512,738,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['584'],Proteus,Proteus mirabilis,n,24.0,37,urine,,,,,,,14,14,18
513,739,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['287'],Pseudomonas,Pseudomonas aeruginosa group,n,24.0,37,soil,,,,,,,14,14,18
514,740,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['198620'],Pseudomonas,Pseudomonas fluorescens group,n,24.0,30,soil,,,,,,,14,14,18
515,741,Salmonella typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['90370'],Salmonella,Salmonella enterica,n,168.0,37,blood,,,,,,,14,14,18
516,742,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30.0,8.0,20.0,nanorods and triangles,disc_diffusion,,0.0,,1,0,['618'],Serratia,Serratia odorifera,n,,30,soil,,,,,,,14,14,18
