,Unnamed: 0,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,NP size_avg,shape,method,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check
424,807,Listeria monocytogenes,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25,31.0,69.0,45.26,spherical,disc_diffusion,,,11.64,,0
425,806,Salmonella typhimurium ,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25,31.0,69.0,45.26,spherical,disc_diffusion,,,11.45,,0
426,805,Escherichia coli,green_synthesis using extract of corn leaves,Rifampicin,Macrolactams,5.0,25,31.0,69.0,45.26,spherical,disc_diffusion,,,11.43,,0
427,219,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
428,220,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
429,221,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
430,222,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
431,223,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
432,224,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
433,225,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
434,226,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
435,227,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,11,1.5,0
436,712,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Kanamycin,Organooxygen compounds,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,9,,11,0.2222,0
437,732,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Kanamycin,Organooxygen compounds,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,9,,11,0.2222,0
438,713,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Chloramphenicol,Benzene and substituted derivatives,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,10,,11,0.1,0
439,714,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Kanamycin,Organooxygen compounds,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,10,,11,0.1,0
440,733,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Chloramphenicol,Benzene and substituted derivatives,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,10,,11,0.1,0
441,734,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Kanamycin,Organooxygen compounds,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,10,,11,0.1,0
442,284,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,11,,11,0.0,0
443,285,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,11,,11,0.0,0
444,286,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,11,,11,0.0,0
445,804,Candida glabrata,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50,31.0,69.0,45.26,spherical,disc_diffusion,,,10.98,,0
446,803,Listeria monocytogenes,green_synthesis using extract of corn leaves,Kanamycin,Organooxygen compounds,5.0,25,31.0,69.0,45.26,spherical,disc_diffusion,,,10.62,,0
447,802,Candida albicans,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50,31.0,69.0,45.26,spherical,disc_diffusion,,,10.34,,0
448,683,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Vancomycin,Carboxylic acids and derivatives,30.0,10,5.0,32.0,22.5,spherical,disc_diffusion,0,,10,1.04,1
449,765,Vibrio cholerae,green_synthesis  by Bacillus sp.,Erythromycin,Organooxygen compounds,15.0,10,14.0,42.0,28.0,spherical,disc_diffusion,0,18,10,44774.0,1
450,210,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
451,211,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
452,212,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
453,213,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
454,214,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
455,215,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
456,216,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
457,217,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Streptomycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
458,218,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,10,1.0,0
459,768,Staphylococcus epidermidis,green_synthesis  by Bacillus sp.,Gentamicin,Aminoglycosides,10.0,10,14.0,42.0,28.0,spherical,disc_diffusion,7,19,10,44652.0,0
460,263,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,8,,10,0.6,0
461,710,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Chloramphenicol,Benzene and substituted derivatives,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,9,,10,0.1111,0
462,711,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,Erythromycin,Organooxygen compounds,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,9,,10,0.1111,0
463,730,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Chloramphenicol,Benzene and substituted derivatives,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,9,,10,0.1111,0
464,731,Staphylococcus aureus,green_synthesis from fungus Trichoderma viride,Erythromycin,Organooxygen compounds,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,9,,10,0.1111,0
465,272,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
466,273,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
467,274,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
468,275,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Chloramphenicol,Benzene and substituted derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
469,276,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Doxycycline,Tetracyclines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
470,277,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Penicillin,Carboxylic acids and derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
471,278,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,10,,10,0.0,0
472,816,Candida saitoana,green_synthesis using extract of corn leaves,Amphotericin B,"
Organooxygen compounds",5.0,50,31.0,69.0,45.26,spherical,disc_diffusion,,,9.74,,0
473,681,Escherichia coli,green_synthesis by Klebsiella pneumoniae,Clindamycin ,NC,300.0,10,5.0,32.0,22.5,spherical,disc_diffusion,0,,9,0.653,1
474,682,Staphylococcus aureus,green_synthesis by Klebsiella pneumoniae,Clindamycin ,NC,300.0,10,5.0,32.0,22.5,spherical,disc_diffusion,0,,9,0.653,1
475,204,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
476,205,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Gentamicin,Aminoglycosides,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
477,206,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Kanamycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
478,207,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
479,208,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
480,209,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,9,0.7,0
481,709,Micrococcus luteus,green_synthesis  using fungus Trichoderma,Erythromycin,Organooxygen compounds,10.0,10,5.0,40.0,13.0,spherical,disc_diffusion,8,,9,0.125,0
482,729,Micrococcus luteus,green_synthesis from fungus Trichoderma viride,Erythromycin,Organooxygen compounds,10.0,,5.0,40.0,18.0,spherical,disc_diffusion,8,,9,0.125,0
483,266,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,9,,9,0.0,0
484,267,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,9,,9,0.0,0
485,268,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,9,,9,0.0,0
486,193,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Amikacin,"
Organooxygen compounds",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
487,194,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,Amoxicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
488,195,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
489,196,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
490,197,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
491,198,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Erythromycin,Organooxygen compounds,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
492,199,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
493,200,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
494,201,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
495,202,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
496,203,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,8,0.3,0
497,81,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,8,25,8,,0
498,82,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,4.0,10.0,8.0,spherical,MIC,8,25,8,,0
499,260,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftazidime,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,8,,8,0.0,0
500,261,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,8,,8,0.0,0
501,262,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,8,,8,0.0,0
502,749,Vibrio cholerae,green_synthesis using Withania coagulans fruits extract,Levofloxacin,"
Quinolines and derivatives",,,10.0,40.0,20.0,spherical,MIC,8,16,8,,0
503,49,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MIC,32,32,8,,0
504,50,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MIC,32,64,8,,0
505,52,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MIC,64,32,8,,0
506,53,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MIC,64,64,8,,0
507,57,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MIC,1000,64,8,,1
508,84,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,4.0,10.0,8.0,spherical,MIC,32+,25,8,,1
509,676,Escherichia coli,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,15.0,30.0,28.0,spherical,MIC,32+,25,8,,1
510,677,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,15.0,30.0,28.0,spherical,MIC,32+,50,8,,1
511,678,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,32+,50,8,,1
512,758,Staphylococcus epidermidis,chem_synthesis by silver nitrate,Gentamicin,Aminoglycosides,,,20.0,40.0,30.0,spherical,MIC,500,,7.81,,1
513,183,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Ampicillin,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
514,184,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Cefotaxime,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
515,185,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,Ceftriaxone,Lactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
516,186,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,Nalidixic acid,"
Diazanaphthalenes",500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
517,187,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Nitrofurantoin,Azolidines,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
518,188,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Polymyxin,NC,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
519,189,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,Rifampicin,Macrolactams,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
520,190,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
521,191,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,Trimethoprim,Phenol ethers,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
522,192,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,Vancomycin,Carboxylic acids and derivatives,500.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,7,,7,0.0,0
523,838,Staphylococcus aureus,green_synthesis using C. zylinicum aqueous extracts,Gentamicin,Aminoglycosides,20.0,20,10.0,78.9,44.45,spherical,well_diffusion,0.46,25,4.8,,0
524,44,Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MIC,8,64,4,,0
525,45,Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MIC,8,64,4,,0
526,46,Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MIC,16,32,4,,0
527,47,Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MIC,16,64,4,,0
528,56,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,1.0,9.0,4.7,spherical,MIC,1000,8,4,,1
529,77,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,4,12.5,2,,0
530,670,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,4,25,2,,0
531,43,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,1.0,9.0,4.7,spherical,MIC,8,8,2,,0
532,79,Escherichia coli,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,8,6.3,2,,0
533,80,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,4.0,10.0,8.0,spherical,MIC,8,100,2,,0
534,673,Escherichia coli,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,8,25,2,,0
535,674,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,8,50,2,,0
536,675,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,15.0,30.0,28.0,spherical,MIC,8,50+,2,,0
537,48,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,1.0,9.0,4.7,spherical,MIC,32,8,2,,0
538,51,Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,1.0,9.0,4.7,spherical,MIC,64,8,2,,0
539,83,Actinobacillus pleuropneumoniae ,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,32+,25,2,,1
540,860,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,mupirocin,Fatty Acyls,,,5.0,80.0,60.0,spherical,MIC,0,2.5,1.75,,0
541,861,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,Neomycin,NC,,,5.0,80.0,60.0,spherical,MIC,0,2.5,1.75,,0
542,73,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,4.0,10.0,8.0,spherical,MIC,1,12.5,1,,0
543,666,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,15.0,30.0,28.0,spherical,MIC,1,25,1,,0
544,75,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,2,12.5,1,,0
545,667,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,2,25,1,,0
546,668,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,15.0,30.0,28.0,spherical,MIC,2,50+,1,,0
547,78,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,4.0,10.0,8.0,spherical,MIC,8,100,1,,0
548,672,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,colistin ,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,8,50+,1,,0
549,756,Staphylococcus epidermidis,chem_synthesis by silver nitrate,Gentamicin,Aminoglycosides,,,20.0,40.0,30.0,spherical,MIC,125,,0.97,,1
550,876,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,,,5.0,80.0,60.0,spherical,MIC,1.25,2.5,0.8,,0
551,872,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Vancomycin,Carboxylic acids and derivatives,,,5.0,80.0,60.0,spherical,MIC,0.625,2.5,0.6,,0
552,873,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,cefazolin,Lactams,,,5.0,80.0,60.0,spherical,MIC,0.625,5,0.6,,0
553,874,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycosides,,,5.0,80.0,60.0,spherical,MIC,1.25,5,0.6,,0
554,875,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,,,5.0,80.0,60.0,spherical,MIC,1.25,5,0.6,,0
555,865,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,cefazolin,Lactams,,,5.0,80.0,60.0,spherical,MIC,0.3125,2.5,0.5,,0
556,665,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Penicillin,Carboxylic acids and derivatives,,,15.0,30.0,28.0,spherical,MIC,1,50+,0.5,,0
557,74,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,4.0,10.0,8.0,spherical,MIC,2,25,0.5,,0
558,747,Escherichia coli,green_synthesis using Withania coagulans fruits extract,Levofloxacin,"
Quinolines and derivatives",,,10.0,40.0,20.0,spherical,MIC,2,16,0.5,,0
559,76,Staphylococcus aureus,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,4.0,10.0,8.0,spherical,MIC,4,25,0.5,,0
560,871,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycosides,,,5.0,80.0,60.0,spherical,MIC,0.625,2.5,0.4,,0
561,863,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Gentamicin,Aminoglycosides,,,5.0,80.0,60.0,spherical,MIC,0.3125,2.5,0.3,,0
562,864,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,Vancomycin,Carboxylic acids and derivatives,,,5.0,80.0,60.0,spherical,MIC,0.3125,2.5,0.3,,0
563,866,Pseudomonas aeruginosa,green_synthesis from fungus  Phytophthora infestans,cefazolin,Lactams,,,5.0,80.0,60.0,spherical,MIC,0.625,2.5,0.3,,0
564,867,Escherichia coli,green_synthesis from fungus  Phytophthora infestans,Tetracycline,Tetracyclines,,,5.0,80.0,60.0,spherical,MIC,0.625,2.5,0.3,,0
565,868,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,mupirocin,Fatty Acyls,,,5.0,80.0,60.0,spherical,MIC,0.625,5,0.3,,0
566,869,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Neomycin,NC,,,5.0,80.0,60.0,spherical,MIC,0.625,5,0.3,,0
567,870,Staphylococcus aureus,green_synthesis from fungus  Phytophthora infestans,Vancomycin,Carboxylic acids and derivatives,,,5.0,80.0,60.0,spherical,MIC,0.625,5,0.3,,0
568,70,Streptococcus uberis,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,4.0,10.0,8.0,spherical,MIC,0.25,6.3,0.25,,0
569,662,Streptococcus uberis,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,15.0,30.0,28.0,spherical,MIC,0.25,6.3,0.25,,0
570,663,Pasteurella Multocida,chem_synthesis_reduction_by_D_maltose,Amoxicillin,Lactams,,,15.0,30.0,28.0,spherical,MIC,0.25,50+,0.25,,0
571,72,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,4.0,10.0,8.0,spherical,MIC,1,12.5,0.25,,0
572,664,Salmonella enterica,chem_synthesis_reduction_by_D_maltose,Gentamicin,Aminoglycosides,,,15.0,30.0,28.0,spherical,MIC,1,25,0.25,,0
573,745,Staphylococcus aureus,green_synthesis using Withania coagulans fruits extract,Levofloxacin,"
Quinolines and derivatives",,,10.0,40.0,20.0,spherical,MIC,1,4,0.25,,0
